disease_name,gene_name
cataract 12 multiple types,"['PAX6' 'LCP2' 'FOXC1' 'CPOX' 'ABCD1' 'HSF4' 'LIM2' 'CRYBA1' 'CRYAB'
 'ALDH2' 'RAB35' 'CAP2' 'SPARC' 'CRYGD' 'ELL2' 'LTBP2' 'RBM25' 'GJA8'
 'GJA3' 'FABP3' 'BFSP1' 'HIP1R' 'TRAF7' 'MIP' 'BCAR3' 'ATRAID' 'DBR1'
 'ADAMTS14' 'SORD' 'RNF157' 'ALDH1L1' 'CDKAL1' 'UBE3B' 'CRYAA' 'ACTG2'
 'CRYGC' 'CRYBA2' 'KLKB1' 'SNAPC4' 'DCTN5' 'POLR1C' 'SIX5' 'NECTIN3' 'MAF'
 'FOXE3' 'LCTL' 'FITM2' 'GJE1' 'FAM216A' 'CRYGS' 'CRYBB2' 'DLG1' 'TRPM3'
 'CYB5R3' 'C7' 'PCDH12' 'ANGPTL1' 'BMP4' 'FBP2' 'RAF1' 'MTHFS' 'BMP2K'
 'CENPE' 'CASP6' 'PTPRK' 'ANAPC1' 'UQCRB' 'BFSP2' 'NHS' 'TDRD7' 'TPK1'
 'PRR5-ARHGAP8' 'CFAP206' 'NFATC3' 'FGF9' 'PHKB' 'NUTF2' 'ERCC2' 'SIPA1L3'
 'GMNN' 'CLIC5' 'UAP1' 'OARD1' 'HIP1' 'MACROD1' 'COL4A2' 'EDAR' 'DNASE2B'
 'SEPTIN11' 'PANK4' 'LPO' 'CRYGA' 'NIPA1' 'ETFDH' 'PDP2' 'SH3RF3' 'CRYGB'
 'SELENOF' 'SIVA1' 'DNER' 'NCOA6' 'SREBF2' 'COX20' 'GGTA1' nan 'TRMT9B'
 'CDC14A' 'FYB1' 'P2RX7' 'KLHL22' 'HERC1' 'PRMT8' 'LDAH' 'BPIFB1' 'IVD'
 'MAP3K7' 'COG3' 'PCSK6' 'EPHA2' 'ZNF182' 'DOCK5' 'CPSF7' 'GRAMD2B' 'LSS'
 'MON1A' 'KLK13' 'REPS2' 'SPTLC3' 'CEP135' 'ST6GALNAC3' 'HIBCH' 'TPM2'
 'ARHGAP8' 'ST20-MTHFS' 'TBCE']"
cataract 13 with adult I phenotype,"['PAX6' 'FOXC1' 'NFATC3' 'P2RX7' 'ABCD1' 'HSF4' 'HERC1' 'LIM2' 'PRMT8'
 'GMNN' 'CRYGD' 'LDAH' 'ELL2' 'GJA8' 'BMP4' 'TRAF7' 'MAP3K7' 'MIP' 'BCAR3'
 'RNF157' 'DOCK5' 'GRAMD2B' 'UQCRB' 'CRYAA' 'ACTG2' 'CRYGC' 'CRYBA2'
 'FYCO1' 'MON1A' 'KLKB1' 'DCTN5' 'LPO' 'KLK13' 'CRYGA' 'REPS2' 'ETFDH'
 'SIX5' 'ST6GALNAC3' 'FOXE3' 'TDRD7' 'TPM2' 'COX20' 'FAM216A' 'LGR4'
 'CRYGS' 'CRYBB2' 'CFAP206' 'DLG1' 'FYB1' 'TRPM3' 'ERCC2' 'SIPA1L3'
 'CRYBA1' 'RBM25' 'GJA3' 'HIP1' 'HIP1R' 'FBP2' 'EDAR' 'ATRAID' 'DBR1'
 'CASP6' 'CPSF7' 'ANAPC1' 'LSS' 'SPTLC3' 'SH3RF3' 'NECTIN3' 'MAF' 'CRYGB'
 'SELENOF' 'DNER' 'NHS' 'NCOA6' 'SREBF2' 'GGTA1' 'TBCE' 'KLHL22' 'CRYAB'
 'ALDH2' 'RAB35' 'PCDH12' 'UAP1' 'ABCG2' 'OARD1' 'BFSP1' 'DSTN' 'RAF1'
 'MACROD1' 'ADAMTS14' 'BMP2K' 'CDKAL1' 'ZNF182' 'UBE3B' 'SIVA1' 'LCTL'
 'TPK1' 'FITM2' 'HIBCH' 'GJE1' 'ARHGAP8' 'PRR5-ARHGAP8' 'TRMT9B'
 'ST20-MTHFS' 'LCP2' 'CDC14A' 'CPOX' 'CYB5R3' 'FGF9' 'PHKB' 'NUTF2' 'CAP2'
 'CLIC5' 'C7' 'SPARC' 'ANGPTL1' 'LTBP2' 'FABP3' 'BPIFB1' 'IVD' 'COG3'
 'MTHFS' 'SEPTIN11' 'CENPE' 'SORD' 'PCSK6' 'EPHA2' 'ALDH1L1' 'PTPRK'
 'PANK4' 'SNAPC4' 'NIPA1' 'BFSP2' 'POLR1C' 'PDP2' 'CEP135' nan]"
cataract 33,"['PAX6' 'CDC14A' 'ABCD1' 'HSF4' 'LIM2' 'CRYAB' 'RAB35' 'GMNN' 'PCDH12'
 'CRYGD' 'LDAH' 'GJA8' 'GJA3' 'BMP4' 'BFSP1' 'MIP' 'EPHA2' 'ANAPC1'
 'CRYAA' 'CRYGC' 'REPS2' 'NHS' 'TPK1' 'TPM2' 'COX20' 'CRYGS' 'CRYBB2'
 'TBCE' 'NRCAM' 'CRYBA1' 'UAP1' 'OARD1' 'ADAMTS14' 'CASP6' 'CRYBA2'
 'BFSP2' 'MAF' 'CRYGB' 'SELENOF' 'FOXE3' 'LCTL' 'GGTA1' 'FAM216A'
 'ST20-MTHFS' 'CFAP206' 'P2RX7' 'PHKB' 'NUTF2' 'SIPA1L3' 'PRMT8' 'ABCG2'
 'RAF1' 'MACROD1' 'MTHFS' 'SEPTIN11' 'RNF157' 'ZNF182' 'GRAMD2B' 'PANK4'
 'LPO' 'CRYGA' 'ETFDH' 'PDP2' 'SIX5' 'TDRD7' 'LCP2' 'CPOX' 'CYB5R3'
 'HERC1' 'ALDH2' 'CLIC5' 'C7' 'LTBP2' 'FABP3' 'BPIFB1' 'IVD' 'EDAR'
 'BCAR3' 'ATRAID' 'SORD' 'DOCK5' 'DCTN5' 'NIPA1' 'POLR1C' 'SH3RF3' 'NCOA6'
 nan 'TRMT9B']"
cataract 46 juvenile-onset,"['PAX6' 'TNFRSF17' 'PLA2G10' 'SCARB1' 'CPOX' 'AP4E1' 'TRPM3' 'CHMP2B'
 'HSF4' 'NUTF2' 'HERC1' 'LIM2' 'UCP1' 'CRYAB' 'CRYGD' 'KCNJ5' 'KCNJ8'
 'GJA8' 'FABP3' 'INSIG2' 'HRC' 'MACROD1' 'TBX3' 'MIP' 'HCN4' 'HNRNPA1L2'
 'SORD' 'UBAP2L' 'GOLGA4' 'ANK2' 'TRIM55' 'P4HA3' 'ADRA2A' 'MMAA' 'SCOC'
 'OBSCN' 'CRYAA' 'ADCY9' 'CRYGC' 'SCN3B' 'CRYGA' 'MECP2' 'NHLH1' 'CALCB'
 'IQGAP3' 'SCN5A' 'DIPK1C' 'RYR2' 'GJE1' 'CRYGS' 'CRYBB2' 'ZBED6' 'NDUFA7'
 'SYNRG' 'ORAI1' nan 'PIK3CB' 'PTPN18' 'ABCD1' 'FGF9' 'KCNA7' 'RAB35'
 'NUP155' 'IL18R1' 'CASQ2' 'FKBP1B' 'LYZL1' 'BFSP1' 'DSTN' 'FHOD1' 'DGKB'
 'IL33' 'ARRB1' 'BCAR3' 'RPTOR' 'FCGR2A' 'RGS5' 'SCN1A' 'LYZL2' 'CACNA1C'
 'KIN' 'GJA1' 'PANK4' 'CPA5' 'IZUMO2' 'ARL5A' 'SLC22A15' 'CRYBA2'
 'LDHAL6A' 'LDHAL6B' 'DES' 'IRX3' 'IST1' 'CRYGB' 'SELENOF' 'COL4A1'
 'DHRS4L2' 'NHS' 'NOS1AP' 'LY6G6F' 'PSORS1C2' 'TBCE' 'CACNA1G' 'LCP2'
 'FOXC1' 'ISYNA1' 'SP4' 'AKAP10' 'LAMTOR3' 'GMNN' 'RCN2' 'ZNF541' 'GJA3'
 'MASP1' 'SMO' 'ACE2' 'HNRNPA1' 'TEX2' 'SORL1' 'TMEM62' 'TMTC3' 'UNC45A'
 'MTG1' 'JPH2' 'DHRS4' 'ACE' 'LSS' 'KCNJ3' 'PITX2' 'HCN1' 'NOS3' 'OPLAH'
 'NDUFA6' 'FOXE3' 'LCTL' 'TDRD7' 'RBM20' 'FAM216A' 'FCGR2C' 'GJA5'
 'SLC4A7' 'DSG2' 'KCNH2' 'SPA17' 'ATP2B3' 'ROCK1' 'NUCB2' 'FCGR2B' 'P2RX7'
 'DSP' 'HNRNPM' 'CENPT' 'ARRDC2' 'SIPA1L3' 'GTPBP10' 'CALCA' 'PRMT8'
 'RFC5' 'CCR6' 'PARD3B' 'NDUFA8' 'HELLS' 'KCNIP2' 'EGLN3' 'RAF1' 'ZNF182'
 'CEP78' 'UBE3B' 'SPOCK1' 'RPSA' 'RAB4A' 'EXOSC1' 'SLFN12' 'MAGED1' 'RGS6'
 'ASPH' 'TPM2' 'PLN' 'NCOA6' 'FOXJ3' 'SLFN12L']"
cataract 5 multiple types,"['PAX6' 'FOXC1' 'FGF10' 'DLG1' 'CDC14A' 'CPOX' 'TRPM3' 'NRCAM' 'HSF4'
 'PHKB' 'LIM2' 'CRYAB' 'PRMT8' 'C7' 'CRYGD' 'LDAH' 'GJA8' 'MIP' 'BCAR3'
 'ADAMTS14' 'BMP2K' 'CASP6' 'EPHA2' 'CRYAA' 'CRYGC' 'CRYBA2' 'SNAPC4'
 'LPO' 'CRYGA' 'REPS2' 'NIPA1' 'BFSP2' 'SPTLC3' 'SIX5' 'MAF' 'CRYGB'
 'SIVA1' 'COL4A1' 'LCTL' 'GJE1' nan 'TBCE' 'NUTF2' 'ERCC2' 'SIPA1L3'
 'CUBN' 'ALDH2' 'CAP2' 'ABCG2' 'ELL2' 'OARD1' 'BFSP1' 'BPIFB1' 'IVD'
 'FBP2' 'RAF1' 'CENPE' 'SORD' 'ZNF182' 'CPSF7' 'PTPRK' 'ANAPC1' 'GRAMD2B'
 'UQCRB' 'PANK4' 'ACTG2' 'FOXE3' 'DNER' 'NHS' 'FITM2' 'NCOA6' 'FAM216A'
 'CRYGS' 'CRYBB2' 'PRR5-ARHGAP8' 'TRMT9B' 'NFATC3' 'P2RX7' 'ABCD1' 'FGF9'
 'RAB35' 'GMNN' 'CLIC5' 'UAP1' 'LTBP2' 'GJA3' 'BMP4' 'HIP1' 'CDKN1C'
 'TRAF7' 'MACROD1' 'MAP3K7' 'COG3' 'SEPTIN11' 'PCSK6' 'RNF157' 'CDKAL1'
 'LSS' 'MON1A' 'DCTN5' 'PDP2' 'SH3RF3' 'CEP135' 'ST6GALNAC3' 'HIBCH'
 'TPM2' 'SREBF2' 'COX20' 'ARHGAP8' 'ST20-MTHFS' 'LCP2' 'FYB1' 'KLHL22'
 'CYB5R3' 'HERC1' 'CRYBA1' 'SPARC' 'PCDH12' 'ANGPTL1' 'FABP3' 'HIP1R'
 'EDAR' 'MTHFS' 'ATRAID' 'DBR1' 'ALDH1L1' 'DOCK5' 'KLKB1' 'POLR1C' 'ETFDH'
 'SELENOF' 'TDRD7' 'TPK1' 'GGTA1' 'CFAP206']"
cataract 8 multiple types,"['PAX6' 'LCP2' 'CPOX' 'CYB5R3' 'ABCD1' 'FGF9' 'HSF4' 'HERC1' 'LIM2'
 'CRYBA1' 'CRYAB' 'PRMT8' 'UAP1' 'CRYGD' 'GJA8' 'OARD1' 'HIP1' 'MIP'
 'SORD' 'RNF157' 'ZNF182' 'GRAMD2B' 'PANK4' 'CRYAA' 'ACTG2' 'CRYGC'
 'NIPA1' 'BFSP2' 'SH3RF3' 'CRYGB' 'FOXE3' 'NHS' 'LCTL' 'TDRD7' 'GJE1'
 'GGTA1' nan 'CRYGS' 'ARHGAP8' 'CRYBB2' 'PRR5-ARHGAP8' 'FOXC1' 'P2RX7'
 'NRCAM' 'NUTF2' 'ERCC2' 'SIPA1L3' 'C7' 'PCDH12' 'GJA3' 'BPIFB1' 'RAF1'
 'BCAR3' 'DNASE2B' 'PCSK6' 'PTPRK' 'ANAPC1' 'LPO' 'CRYGA' 'REPS2' 'ETFDH'
 'SIX5' 'MAF' 'ST6GALNAC3' 'TPK1' 'HIBCH' 'TPM2' 'NCOA6' 'SREBF2' 'COX20'
 'ST20-MTHFS' 'CDC14A' 'RAB35' 'CAP2' 'SPARC' 'LDAH' 'FABP3' 'BFSP1'
 'EDAR' 'MTHFS' 'EPHA2' 'DOCK5' 'CRYBA2' 'SNAPC4' 'CEP135' 'NECTIN3'
 'FAM216A' 'CFAP206' 'TBCE' 'TRPM3' 'PHKB' 'ALDH2' 'GMNN' 'BMP4' 'IVD'
 'MACROD1' 'ATRAID' 'ADAMTS14' 'SEPTIN11' 'CPSF7' 'LSS' 'MON1A' 'DCTN5'
 'POLR1C' 'PDP2' 'SELENOF' 'TRMT9B']"
cataract-ataxia-deafness syndrome,"['FOXC1' 'TRPM3' 'LIM2' 'CNTNAP1' 'PMP22' 'CRYGD' 'DST' 'ROBO3' 'ATP2B2'
 'CRYGC' 'NHS' 'CRYBB2' 'SIPA1L3' 'GOLGA1' 'SPTBN4' 'FOXE3' 'GJE1' 'CPOX'
 'HSF4' 'CDH23' 'MAPT' 'NCOA6' 'LGR4' 'GJA8' 'MIP' 'GRID2' 'CRYAA' 'LSS'
 'ATCAY' 'SCN8A' 'MBP']"
cataract-deafness-hypogonadism syndrome,"['LIM2' 'HSF4' 'FOXE3' 'TRPM3' 'NHS' 'FOXC1' 'ERCC2' 'CRYGD' 'TBC1D20'
 'CRYAA']"
cataract-hypertrichosis-intellectual disability syndrome,"['HSF4' 'LIM2' 'CRYGD' 'MIP' 'CRYAA' 'CRYGC' 'CRYGB' 'NHS' 'GGTA1' 'CRYGS'
 'PAX6' 'GJA8' 'GJA3' 'CRYGA' 'MAF' 'FOXE3' 'LCTL' 'NCOA6' 'CRYBB2' 'CPOX'
 'ERCC2' 'TRPM3']"
cataract-nephropathy-encephalopathy syndrome,"['PAX6' 'FOXC1' 'RORA' 'CRYGD' 'UNC5C' 'FOXE3' 'NHS' 'HSF4' 'ASTN1' 'CHD7'
 'CRYBB2' 'CPOX' 'TRPM3' 'LIM2' 'SIPA1L3' 'GJA3' 'BCAR3' 'PANK4' 'CRYAA'
 'CRYGC' 'CCND2' 'KCNJ6' 'LSS' 'CRYGA']"
catecholaminergic polymorphic ventricular tachycardia,"['PIK3CB' 'GALC' 'NUCB2' 'RAPGEF4' 'AKAP10' 'LAMTOR3' 'IL18R1' 'KMT2A'
 'ZNF541' 'CASQ2' 'KCNIP2' 'THRA' 'GCH1' 'HNRNPA1' 'FHOD1' 'IL33' 'HCN4'
 'ADRA2A' 'KIN' 'GJA1' 'DDAH1' 'ACE' 'KCNJ3' 'NOS3' 'SCN3B' 'LDHAL6A'
 'SLFN12' 'MAGED1' 'RGS6' 'SCN5A' 'NDUFA6' 'DHRS4L2' 'DIPK1C' 'RYR2'
 'FCGR2C' 'PRSS2' 'PRSS3' 'KCNH2' 'ATP2B3' 'ROCK1' 'PTPN18' 'WDFY1'
 'NUTF2' 'KCNA7' 'CALCA' 'RFC5' 'TNNT2' 'KCNJ5' 'INSIG2' 'SMO' 'BBOX1'
 'TPH1' 'ARRB1' 'SORL1' 'TMTC3' 'SMARCC2' 'GCSH' 'UBAP2L' 'GOLGA4'
 'TRIM55' 'MMAA' nan 'CPA5' 'ARL5A' 'HCN1' 'BAG5' 'RAB4A' 'SHOX2' 'EXOSC1'
 'NHLH1' 'DES' 'CALCB' 'IST1' 'TUBA8' 'FOXJ3' 'PSORS1C2' 'SLFN12L'
 'SLC4A7' 'DSG2' 'TNFRSF17' 'PLA2G10' 'FCGR2B' 'SCARB1' 'TBX5' 'DSP'
 'FAM118A' 'GABRE' 'CENPT' 'ARRDC2' 'CCR6' 'KLHL29' 'FKBP1B' 'POPDC2'
 'MASP1' 'ACE2' 'TBX3' 'DGKB' 'IER3' 'TMEM62' 'HNRNPA1L2' 'UNC45A' 'RPTOR'
 'HUNK' 'RGS5' 'SCN1A' 'AGTR1' 'LYZL2' 'SPOCK1' 'SCOC' 'OBSCN' 'CACNA1D'
 'PITX2' 'NPAS2' 'SPTY2D1' 'IQGAP3' 'CALHM6' 'ASPH' 'RBM20' 'ZBED6'
 'NDUFA7' 'CACNA1G' 'SNX29' 'SPA17' 'AP4E1' 'CHMP2B' 'REST' 'NOS1'
 'HNRNPM' 'ISYNA1' 'SP4' 'OGN' 'DCPS' 'KCNA1' 'BVES' 'GNAI2' 'RCN2'
 'HELLS' 'LYZL1' 'KCNJ8' 'TBCC' 'PEX1' 'MINDY2' 'EGLN3' 'HRC' 'TEX2'
 'TOR1A' 'ADCY10' 'FCGR2A' 'REN' 'ANK2' 'MTG1' 'P4HA3' 'CACNA1C' 'DHRS4'
 'PTGER1' 'HCRT' 'IZUMO2' 'ADCY9' 'SLC22A15' 'RRAD' 'MECP2' 'LDHAL6B'
 'FSD2' 'NOS1AP' 'LY6G6F' 'PRSS1' 'GJA5' 'SYNRG' 'ORAI1']"
catecholaminergic polymorphic ventricular tachycardia 1,"['REX1BD' 'PRSS3' 'DSG2' 'SPA17' 'MEF2A' 'PLA2G10' 'NEBL' 'CHMP2B' 'REST'
 'NOS1' 'RAPGEF4' 'DSP' 'FAM118A' 'KCNA7' 'ARRDC2' 'ISYNA1' 'GTPBP10'
 'LAMTOR3' 'CALCA' 'CAP2' 'CCR6' 'ABHD14A-ACY1' 'FOXP1' 'GBP1' 'KMT2A'
 'TNNT2' 'USP35' 'CASQ2' 'FKBP1B' 'HELLS' 'KCNIP2' 'ADRA1A' 'TBCC'
 'INSIG2' 'BBOX1' 'TPH1' 'IQCA1' 'MYBPC3' 'DGKB' 'SLC2A8' 'IER3' 'HCN4'
 'HNRNPA1L2' 'MYLK3' 'GCSH' 'HUNK' 'FCGR2A' 'UBAP2L' 'SCN1A' 'GOLGA4'
 'ANK2' 'VAX1' 'MTG1' 'GJA1' 'DNAAF1' 'OBSCN' 'CXADR' 'AFF2' 'SPPL3'
 'DZIP1L' 'CPA5' 'ACE' 'LMNA' 'HCRT' 'NEXN' 'GBP2' 'KCNJ3' 'STK36'
 'CLDN19' 'PITX2' 'BLCAP' 'EFNA1' 'KCNAB1' 'GAA' 'KCNE3' 'GREM2' 'NKX2-5'
 'TUBA8' 'SCN5A' 'LILRB4' 'TEAD1' 'CALHM6' 'MYH6' 'RYR2' 'FOXJ3' nan
 'RBM20' 'ACY1' 'ORAI1' 'SLC4A7' 'EPHA3' 'ROCK1' 'ABCC9' 'AP4E1' 'TBX5'
 'SMAD7' 'CENPT' 'SLC6A2' 'AKAP10' 'CBL' 'KCNA1' 'TNNC1' 'IL18R1' 'RCAN3'
 'RCN2' 'ZNF541' 'KLHL29' 'LYZL1' 'SOX4' 'THRA' 'MASP1' 'SMO' 'ACE2' 'HRC'
 'TBX3' 'IL33' 'TTC29' 'ARRB1' 'TMEM62' 'DNAJC13' 'LRIG3' 'TMTC3' 'ERBB2'
 'REN' 'JPH2' 'ADRA2A' 'MMAA' 'CDK20' 'RNF166' 'IZUMO2' 'LEMD2' 'FLYWCH2'
 'MECP2' 'ADRA1B' 'SGCD' 'RAB33B' 'SLFN12' 'DES' 'CALCB' 'ZDHHC22'
 'GPR150' 'MAGED1' 'ARSJ' 'IST1' 'RGS6' 'NDUFA6' 'FSD2' 'ASPH' 'DMD'
 'PHACTR4' 'AWAT1' 'LY6G6F' 'PSORS1C2' 'SMIM20' 'PIERCE2' 'GJA5' 'NDUFA7'
 'SYNRG' 'LAMP2' 'CACNA1G' 'VCL' 'TNFRSF17' 'PIK3CB' 'GALC' 'MTHFD2'
 'NUCB2' 'PTPN18' 'GSK3B' 'WDFY1' 'POLI' 'CHRDL1' 'GLA' 'NUTF2' 'DMPK'
 'OGN' 'RANGRF' 'RFC5' 'BVES' 'NUP155' 'EHHADH' 'GNAI2' 'CLCN2' 'EVA1A'
 'TNNI3K' 'AVPI1' 'KCNJ5' 'KCNJ8' 'POPDC2' 'CSRP3' 'IDO1' 'GCH1' 'KL'
 'BICDL1' 'SLC41A2' 'TEX2' 'TOR1A' 'SORL1' 'MMAB' 'RPTOR' 'ADCY10' 'HCN3'
 'EGFR' 'TRIM55' 'CEP78' 'GXYLT1' 'SPOCK1' 'DDAH1' 'PSD3' 'ADGRG4' 'DRC7'
 'EFCAB14' 'PDLIM5' 'EFHB' 'SENP2' 'NOS3' 'PIGO' 'SCN3B' 'RRAD' 'LAIR2'
 'RPSA' 'XIRP1' 'SHOX2' 'FAM161A' 'NHLH1' 'MRGPRD' 'VEGFB' 'JUP' 'EIF3K'
 'GJD3' 'NTF3' 'DHRS4L2' 'CELA2B' 'FCGR2C' 'ITGB3' 'PRSS2' 'SNX29' 'KCNH2'
 'ATP2B3' 'PYGM' 'FCGR2B' 'SCARB1' 'HNRNPM' 'SRSF5' 'GABRE' 'PPP1R13L'
 'SP4' 'RND2' 'DCPS' 'PEX1' 'MINDY2' 'EGLN3' 'ERAL1' 'KRAS' 'CTSL'
 'HNRNPA1' 'FHOD1' 'HEMGN' 'CTSV' 'HADHB' 'MYPN' 'SYCP3' 'SMARCC2'
 'UNC45A' 'CELA2A' 'RGS5' 'AGTR1' 'P4HA3' 'LYZL2' 'CACNA1C' 'KIN' 'SCOC'
 'SORBS2' 'DHRS4' 'CACNA1D' 'PTGER1' 'ADCY9' 'ARL5A' 'BMP10' 'SLC22A15'
 'HCN1' 'BAG5' 'C16orf46' 'LDHAL6A' 'RAB4A' 'DNAJC21' 'ADORA2B' 'NPAS2'
 'EXOSC1' 'LDHAL6B' 'NPPA' 'IRX3' 'SPTY2D1' 'SLC8A1' 'CTNNA3' 'IQGAP3'
 'RXRA' 'DIPK1C' 'MPHOSPH8' 'ESRRG' 'HDAC2' 'PLN' 'NOS1AP' 'PRSS1'
 'SLFN12L' 'ZBED6' 'FPGT-TNNI3K']"
caudal duplication,"['FOXC1' 'CXCL12' 'LIFR' 'CRISP2' 'BMP4' 'SYBU' 'ZNG1E' 'FSTL1' 'RET'
 'NNMT' 'TDRP' 'SLITRK2' 'FOXD2' 'ZNG1C' 'PAPOLB' 'DLG1' 'MAP3K4' 'UFSP2'
 'TSHZ3' 'SPARCL1' 'ZNG1A' 'FJX1' 'CLEC4C' nan 'ZNG1F' 'BMP7' 'FMR1'
 'LZTS2' 'PBLD' 'PDGFRA' 'TBX3' 'GDF11' 'ZNG1B' 'NFIA' 'DACT1' 'MCTP1'
 'CDH5' 'H1-0' 'FMN1' 'PAX2' 'CLEC4A' 'BMP5' 'TULP4' 'CABLES1' 'TBX6'
 'LHX1']"
central areolar choroidal dystrophy,"['CFH' 'TMEM98' 'CTNNA1' 'SLC24A1' 'PAX2' 'TYR' 'HSP90AA1' 'LAMB1'
 'RPGRIP1' nan 'RS1' 'CLCN7' 'CRX' 'PRPF31' 'KXD1' 'TMEM106B' 'EIF4H'
 'RAPGEF1' 'MAPK8' 'UNC119' 'CLCN3' 'PRPH2' 'SPARC' 'GNAT1' 'EFEMP1'
 'ALMS1' 'MEF2D' 'RPE65' 'FASLG' 'ATF6' 'ELOVL4' 'UCHL3' 'LRAT' 'CLCC1'
 'TSFM' 'MT1G' 'IRF3' 'ATP13A4' 'C22orf23' 'ZSCAN10' 'APOE' 'NPHP4'
 'GUCY2D' 'PDE6A' 'PDE6B' 'RRAS2' 'CRB1' 'LCA5' 'LMO7' 'RDH12' 'RLBP1'
 'NPHP1' 'PDGFC' 'VLDLR' 'CDKN2A' 'FAM151B' 'MERTK' 'LPCAT1' 'HKDC1'
 'POGLUT1' 'RHO' 'ABCA1' 'FAT3' 'TAF1D' 'SENP8' 'IDH3A' 'BEST1' 'ADAM9'
 'SNTG2' 'NMNAT1' 'C11orf68' 'ATOH7' 'WFDC11' 'BACE2' 'CLN8' 'SIX6'
 'SAMD7' 'MITF' 'MT1X' 'CHM' 'CERKL' 'SLC24A5' 'SEMA4A' 'TCF4' 'SLC9A8'
 'SZT2' 'CEP290' 'PRCD' 'MFRP' 'ZNF878' 'NR2E3' 'ABCB5' 'PROM1' 'GINM1'
 'OAT' 'ASNS' 'CNGB1' 'MCCC1' 'IMPG2' 'PHLPP1' 'CCNT2' 'MAP3K1' 'CRISP3'
 'TIMP3' 'RP2' 'ABHD11' 'HPS5' 'MDM1' 'TULP1' 'CLCN2' 'PRPF3' 'UBE3D'
 'VSX2' 'TTLL5' 'MIF4GD' 'CEP250' 'PODXL' 'AIPL1' 'ATP1B2' 'SLC6A6'
 'AGTPBP1' 'MSI1' 'RPS6KC1' 'ADAMTSL4' 'LYST' 'RNF44' 'CDHR1' 'NCAM1'
 'ROM1' 'TMEM218' 'CACNA2D4' 'RPGR' 'PDE6D' 'LRP5' 'DAPL1' 'GKAP1'
 'CX3CR1' 'PROKR1' 'MT1E' 'ALCAM' 'UBB' 'SEMA3E' 'ORAI3' 'DSCAML1'
 'MBOAT4' 'GRM8' 'RXFP3' 'FSCN2' 'EPOR' 'DCC' 'ERC2' 'CLN3' 'NCOR2'
 'ABCA4' 'RORB' 'MT1H' 'MT1A' 'TRIM59' 'C1QTNF5' 'H2AC16' 'TRAPPC6A'
 'GUCA1A' 'PRKCQ' 'TBC1D25' 'TRIB2' 'DCT' 'POMGNT1' 'GPR143' 'SLC7A6OS'
 'RP1' 'MPP2' 'PRDM13' 'SLC4A3' 'DNAH7' 'NDP' 'EMG1' 'TRMT5' 'NRL'
 'ATP8A2' 'YWHAQ' 'GJA10' 'STRA6' 'RBP4' 'FOXN4' 'PDE1C' 'RAB28' 'AGPAT3'
 'PRR35' 'TPCN2' 'ARHGAP25' 'ARSK' 'OTX2' 'JCAD' 'TUB' 'TMEM135' 'MT1B'
 'FAM161A' 'CBY2' 'PRPF8' 'PLEKHD1' 'ARL6IP6' 'PCARE' 'CADM1' 'PDE6G'
 'AHNAK2' 'PMEL' 'IRS2' 'SLC4A5' 'ELOVL2' 'MT1F' 'EFCAB2' 'MT1M' 'KITLG'
 'SDCCAG8' 'SYNE2' 'SLC1A3' 'EZR' 'LAMA1' 'CACNA1F' 'CSK' 'IMPDH1' 'ASIC2'
 'ENDOU' 'NR2E1' 'LCT' 'CD46' 'CCDC181' 'DHDDS' 'GNGT1' 'VPS36' 'DCAF7'
 'HS6ST1' 'MDH1B' 'POU4F2' 'WIPI2' 'CLDN1' 'NUDT5' 'DSCAM' 'ASB8' 'CCDC66'
 'DAZAP2' 'RNLS' 'IRF7' 'ZNF700' 'ARRDC1' 'CNGA1' 'RD3' 'OPA1' 'ZNF580'
 'TTLL3' 'ARPC4-TTLL3' 'H2AC8' 'H2AC4']"
central core myopathy,"['DNM2' 'CAPN3' 'R3HDML' 'SGCG' 'TNNT1' 'FOXN1' 'MYF5' 'ITGA7' 'DYSF'
 'MSTN' 'FBN2' 'OBSCN' 'DNAJB4' 'LMOD3' 'DES' 'TRIM72' 'NEB' 'SRPK3'
 'RYR1' 'LAMA2' 'COL13A1' 'DMD' nan 'SCN4A' 'NFATC3' 'DMPK' 'ACTA1' 'MTM1'
 'FKRP' 'SYNM' 'MYH1' 'MYH3' 'FLNC' 'FST' 'APP' 'SYPL2' 'GMPPA' 'SELENON'
 'SGCB' 'COL6A3' 'TCAP' 'PLEC' 'PABPN1' 'APOBEC2' 'KLHL31' 'MBNL2'
 'COL6A1' 'VCP' 'MYOZ1' 'STAC3' 'MYH4']"
central nervous system cancer,"['SPI1' 'TRIM62' 'CDKN2C' 'MEN1' 'TP53' 'EAF2' 'CDKN2A' 'BUB1B' 'HR'
 'PTEN' 'TNK1' 'HIC1' 'PRF1' 'PTCH1' 'GPRC5A' 'CTSG' 'SRPX' 'BECN1' 'KRAS'
 'RINT1' 'XPC' 'PHF6' 'RBM15' 'ROBO1' 'NF2' 'NF1' 'POLD1' 'NUDT1'
 'HTATIP2' 'LMO7' 'IRF8' 'FLI1' 'TET2' 'CXCR6' 'PLK3' 'SAMD9L' 'IKZF1'
 'BUB1B-PAK6' 'TP73' 'SMARCB1' 'PRDM2' 'NFE2' 'ETV6' 'ATM' 'ABRAXAS1'
 'SIPA1']"
